GRANULE_ID,PRODUCT_ID,DATATAKE_IDENTIFIER,MGRS_TILE,SENSING_TIME,TOTAL_SIZE,CLOUD_COVER,GEOMETRIC_QUALITY_FLAG,GENERATION_TIME,NORTH_LAT,SOUTH_LAT,WEST_LON,EAST_LON,BASE_URL
L1C_T34TDM_A015220_20200204T094147,S2B_MSIL1C_20200204T094109_N0209_R036_T34TDM_20200204T114154,GS2B_20200204T094109_015220_N02.09,34TDM,2020-02-04T09:48:42.353000Z,66797358,99.991,,2020-02-04T11:41:54.000000Z,42.44888693069309,41.75712230548468,19.783394354172447,20.05525680072461,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200204T094109_N0209_R036_T34TDM_20200204T114154.SAFE
L1C_T34TDM_A024157_20200206T093328,S2A_MSIL1C_20200206T093151_N0209_R136_T34TDM_20200206T100104,GS2A_20200206T093151_024157_N02.09,34TDM,2020-02-06T09:38:48.093000Z,800385085,72.0626,,2020-02-06T10:01:04.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200206T093151_N0209_R136_T34TDM_20200206T100104.SAFE
L1C_T34TDL_A024157_20200206T093328,S2A_MSIL1C_20200206T093151_N0209_R136_T34TDL_20200206T100104,GS2A_20200206T093151_024157_N02.09,34TDL,2020-02-06T09:39:02.578000Z,818331930,72.8882,,2020-02-06T10:01:04.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200206T093151_N0209_R136_T34TDL_20200206T100104.SAFE
L1C_T34TEK_A024157_20200206T093328,S2A_MSIL1C_20200206T093151_N0209_R136_T34TEK_20200206T100104,GS2A_20200206T093151_024157_N02.09,34TEK,2020-02-06T09:39:12.896000Z,466093666,58.545,,2020-02-06T10:01:04.000000Z,40.6509465300432,39.66035896471935,20.99964480194382,21.908233148083752,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20200206T093151_N0209_R136_T34TEK_20200206T100104.SAFE
L1C_T34TDK_A024157_20200206T093328,S2A_MSIL1C_20200206T093151_N0209_R136_T34TDK_20200206T100104,GS2A_20200206T093151_024157_N02.09,34TDK,2020-02-06T09:39:16.879000Z,839968949,70.1701,,2020-02-06T10:01:04.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200206T093151_N0209_R136_T34TDK_20200206T100104.SAFE
L1C_T34TDL_A015277_20200208T092036,S2B_MSIL1C_20200208T092039_N0209_R093_T34TDL_20200208T110452,GS2B_20200208T092039_015277_N02.09,34TDL,2020-02-08T09:29:09.982000Z,136850467,3.2166,,2020-02-08T11:04:52.000000Z,41.55188694720023,40.56266804288906,20.79941940941672,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200208T092039_N0209_R093_T34TDL_20200208T110452.SAFE
L1C_T34TDK_A015277_20200208T092036,S2B_MSIL1C_20200208T092039_N0209_R093_T34TDK_20200208T110452,GS2B_20200208T092039_015277_N02.09,34TDK,2020-02-08T09:29:22.816000Z,344296447,7.406,,2020-02-08T11:04:52.000000Z,40.65094242739239,39.660726930613805,20.525059765140973,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200208T092039_N0209_R093_T34TDK_20200208T110452.SAFE
L1C_T34TDM_A024200_20200209T094333,S2A_MSIL1C_20200209T094131_N0209_R036_T34TDM_20200209T101547,GS2A_20200209T094131_024200_N02.09,34TDM,2020-02-09T09:48:41.104000Z,90121879,0.6423,,2020-02-09T10:15:47.000000Z,42.448928880121414,41.74577587446888,19.783394354172447,20.060363570697675,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200209T094131_N0209_R036_T34TDM_20200209T101547.SAFE
L1C_T34TDM_A015320_20200211T093235,S2B_MSIL1C_20200211T093029_N0209_R136_T34TDM_20200211T113108,GS2B_20200211T093029_015320_N02.09,34TDM,2020-02-11T09:38:51.409000Z,762161702,81.0314,,2020-02-11T11:31:08.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200211T093029_N0209_R136_T34TDM_20200211T113108.SAFE
L1C_T34TDL_A015320_20200211T093235,S2B_MSIL1C_20200211T093029_N0209_R136_T34TDL_20200211T113108,GS2B_20200211T093029_015320_N02.09,34TDL,2020-02-11T09:39:05.897000Z,773282505,86.418,,2020-02-11T11:31:08.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200211T093029_N0209_R136_T34TDL_20200211T113108.SAFE
L1C_T34TEK_A015320_20200211T093235,S2B_MSIL1C_20200211T093029_N0209_R136_T34TEK_20200211T113108,GS2B_20200211T093029_015320_N02.09,34TEK,2020-02-11T09:39:16.215000Z,487098017,53.58,,2020-02-11T11:31:08.000000Z,40.6509465300432,39.660412313220654,20.99964480194382,21.899718299172342,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20200211T093029_N0209_R136_T34TEK_20200211T113108.SAFE
L1C_T34TDK_A015320_20200211T093235,S2B_MSIL1C_20200211T093029_N0209_R136_T34TDK_20200211T113108,GS2B_20200211T093029_015320_N02.09,34TDK,2020-02-11T09:39:20.193000Z,845277382,36.2662,,2020-02-11T11:31:08.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200211T093029_N0209_R136_T34TDK_20200211T113108.SAFE
L1C_T34TDL_A024257_20200213T092101,S2A_MSIL1C_20200213T092101_N0209_R093_T34TDL_20200213T105158,GS2A_20200213T092101_024257_N02.09,34TDL,2020-02-13T09:29:08.662000Z,126341719,40.9799,,2020-02-13T10:51:58.000000Z,41.55188752782632,40.56266516444434,20.798001092382794,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200213T092101_N0209_R093_T34TDL_20200213T105158.SAFE
L1C_T34TDK_A024257_20200213T092101,S2A_MSIL1C_20200213T092101_N0209_R093_T34TDK_20200213T105158,GS2A_20200213T092101_024257_N02.09,34TDK,2020-02-13T09:29:21.463000Z,328975386,35.2957,,2020-02-13T10:51:58.000000Z,40.650942200729475,39.660723282851876,20.522966938733486,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200213T092101_N0209_R093_T34TDK_20200213T105158.SAFE
L1C_T34TDM_A015363_20200214T094641,S2B_MSIL1C_20200214T094029_N0209_R036_T34TDM_20200214T114035,GS2B_20200214T094029_015363_N02.09,34TDM,2020-02-14T09:48:44.210000Z,66598044,99.9938,,2020-02-14T11:40:35.000000Z,42.448846687075665,41.76864878899495,19.783394354172447,20.050393335511625,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200214T094029_N0209_R036_T34TDM_20200214T114035.SAFE
L1C_T34TDM_A024300_20200216T093801,S2A_MSIL1C_20200216T093051_N0209_R136_T34TDM_20200216T110052,GS2A_20200216T093051_024300_N02.09,34TDM,2020-02-16T09:38:50.013000Z,892353231,3.6238,,2020-02-16T11:00:52.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200216T093051_N0209_R136_T34TDM_20200216T110052.SAFE
L1C_T34TDL_A024300_20200216T093801,S2A_MSIL1C_20200216T093051_N0209_R136_T34TDL_20200216T110052,GS2A_20200216T093051_024300_N02.09,34TDL,2020-02-16T09:39:04.494000Z,870759659,1.218,,2020-02-16T11:00:52.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200216T093051_N0209_R136_T34TDL_20200216T110052.SAFE
L1C_T34TEK_A024300_20200216T093801,S2A_MSIL1C_20200216T093051_N0209_R136_T34TEK_20200216T110052,GS2A_20200216T093051_024300_N02.09,34TEK,2020-02-16T09:39:14.819000Z,509965697,13.6863,,2020-02-16T11:00:52.000000Z,40.6509465300432,39.66038918118886,20.99964480194382,21.902793140662908,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20200216T093051_N0209_R136_T34TEK_20200216T110052.SAFE
L1C_T34TDK_A024300_20200216T093801,S2A_MSIL1C_20200216T093051_N0209_R136_T34TDK_20200216T110052,GS2A_20200216T093051_024300_N02.09,34TDK,2020-02-16T09:39:18.800000Z,866411496,8.7803,,2020-02-16T11:00:52.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200216T093051_N0209_R136_T34TDK_20200216T110052.SAFE
L1C_T34TDL_A015420_20200218T092306,S2B_MSIL1C_20200218T092029_N0209_R093_T34TDL_20200218T112610,GS2B_20200218T092029_015420_N02.09,34TDL,2020-02-18T09:29:11.620000Z,129232951,0.0507,,2020-02-18T11:26:10.000000Z,41.551889836038455,40.56266311110222,20.796584413875948,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200218T092029_N0209_R093_T34TDL_20200218T112610.SAFE
L1C_T34TDK_A015420_20200218T092306,S2B_MSIL1C_20200218T092029_N0209_R093_T34TDK_20200218T112610,GS2B_20200218T092029_015420_N02.09,34TDK,2020-02-18T09:29:24.476000Z,341877711,0.3812,,2020-02-18T11:26:10.000000Z,40.65094196415814,39.660710819733424,20.520515144981513,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200218T092029_N0209_R093_T34TDK_20200218T112610.SAFE
L1C_T34TDM_A024343_20200219T094335,S2A_MSIL1C_20200219T094031_N0209_R036_T34TDM_20200219T101515,GS2A_20200219T094031_024343_N02.09,34TDM,2020-02-19T09:48:42.808000Z,81852581,8.7579,,2020-02-19T10:15:15.000000Z,42.448902941519115,41.75604169512487,19.78339462668537,20.057202323421997,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200219T094031_N0209_R036_T34TDM_20200219T101515.SAFE
L1C_T34TDM_A015463_20200221T093558,S2B_MSIL1C_20200221T093029_N0209_R136_T34TDM_20200221T113248,GS2B_20200221T093029_015463_N02.09,34TDM,2020-02-21T09:38:52.936000Z,894600788,7.3663,,2020-02-21T11:32:48.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200221T093029_N0209_R136_T34TDM_20200221T113248.SAFE
L1C_T34TDL_A015463_20200221T093558,S2B_MSIL1C_20200221T093029_N0209_R136_T34TDL_20200221T113248,GS2B_20200221T093029_015463_N02.09,34TDL,2020-02-21T09:39:07.420000Z,888445381,3.6825,,2020-02-21T11:32:48.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200221T093029_N0209_R136_T34TDL_20200221T113248.SAFE
L1C_T34TEK_A015463_20200221T093558,S2B_MSIL1C_20200221T093029_N0209_R136_T34TEK_20200221T113248,GS2B_20200221T093029_015463_N02.09,34TEK,2020-02-21T09:39:17.743000Z,515939385,7.0983,,2020-02-21T11:32:48.000000Z,40.6509465300432,39.660417584992885,20.99964480194382,21.898299231739728,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20200221T093029_N0209_R136_T34TEK_20200221T113248.SAFE
L1C_T34TDK_A015463_20200221T093558,S2B_MSIL1C_20200221T093029_N0209_R136_T34TDK_20200221T113248,GS2B_20200221T093029_015463_N02.09,34TDK,2020-02-21T09:39:21.721000Z,883490540,4.5243,,2020-02-21T11:32:48.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200221T093029_N0209_R136_T34TDK_20200221T113248.SAFE
L1C_T34TDL_A024400_20200223T092023,S2A_MSIL1C_20200223T092021_N0209_R093_T34TDL_20200223T104612,GS2A_20200223T092021_024400_N02.09,34TDL,2020-02-23T09:29:10.207000Z,124729655,42.1823,,2020-02-23T10:46:12.000000Z,41.55188982531257,40.56266016704455,20.79481249922206,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200223T092021_N0209_R093_T34TDL_20200223T104612.SAFE
L1C_T34TDK_A024400_20200223T092023,S2A_MSIL1C_20200223T092021_N0209_R093_T34TDK_20200223T104612,GS2A_20200223T092021_024400_N02.09,34TDK,2020-02-23T09:29:23.031000Z,328014023,33.228,,2020-02-23T10:46:12.000000Z,40.65094172596086,39.66071364204242,20.52121090279039,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200223T092021_N0209_R093_T34TDK_20200223T104612.SAFE
L1C_T34TDM_A015506_20200224T094125,S2B_MSIL1C_20200224T094029_N0209_R036_T34TDM_20200224T114554,GS2B_20200224T094029_015506_N02.09,34TDM,2020-02-24T09:48:45.584000Z,83089949,32.7675,,2020-02-24T11:45:54.000000Z,42.448836761194826,41.77297116076984,19.783394354172447,20.049171726734663,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200224T094029_N0209_R036_T34TDM_20200224T114554.SAFE
L1C_T34TDM_A024443_20200226T093800,S2A_MSIL1C_20200226T093031_N0209_R136_T34TDM_20200226T113336,GS2A_20200226T093031_024443_N02.09,34TDM,2020-02-26T09:38:51.448000Z,878843308,24.7738,,2020-02-26T11:33:36.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200226T093031_N0209_R136_T34TDM_20200226T113336.SAFE
L1C_T34TDL_A024443_20200226T093800,S2A_MSIL1C_20200226T093031_N0209_R136_T34TDL_20200226T113336,GS2A_20200226T093031_024443_N02.09,34TDL,2020-02-26T09:39:05.930000Z,852511905,31.1341,,2020-02-26T11:33:36.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200226T093031_N0209_R136_T34TDL_20200226T113336.SAFE
L1C_T34TEK_A024443_20200226T093800,S2A_MSIL1C_20200226T093031_N0209_R136_T34TEK_20200226T113336,GS2A_20200226T093031_024443_N02.09,34TEK,2020-02-26T09:39:16.255000Z,504387336,25.4299,,2020-02-26T11:33:36.000000Z,40.6509465300432,39.66040992556151,20.99964480194382,21.89948186377534,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20200226T093031_N0209_R136_T34TEK_20200226T113336.SAFE
L1C_T34TDK_A024443_20200226T093800,S2A_MSIL1C_20200226T093031_N0209_R136_T34TDK_20200226T113336,GS2A_20200226T093031_024443_N02.09,34TDK,2020-02-26T09:39:20.235000Z,845317111,57.9217,,2020-02-26T11:33:36.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200226T093031_N0209_R136_T34TDK_20200226T113336.SAFE
L1C_T34TDL_A015563_20200228T092358,S2B_MSIL1C_20200228T092029_N0209_R093_T34TDL_20200228T113929,GS2B_20200228T092029_015563_N02.09,34TDL,2020-02-28T09:29:12.756000Z,110328318,83.2464,,2020-02-28T11:39:29.000000Z,41.55189295776491,40.56265644224311,20.793038949876898,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200228T092029_N0209_R093_T34TDL_20200228T113929.SAFE
L1C_T34TDK_A015563_20200228T092358,S2B_MSIL1C_20200228T092029_N0209_R093_T34TDK_20200228T113929,GS2B_20200228T092029_015563_N02.09,34TDK,2020-02-28T09:29:25.619000Z,255889971,85.714,,2020-02-28T11:39:29.000000Z,40.650941477540755,39.66069922815148,20.51736769250483,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200228T092029_N0209_R093_T34TDK_20200228T113929.SAFE
L1C_T34TDM_A024486_20200229T094811,S2A_MSIL1C_20200229T094031_N0209_R036_T34TDM_20200229T110327,GS2A_20200229T094031_024486_N02.09,34TDM,2020-02-29T09:48:44.009000Z,87617135,7.287,,2020-02-29T11:03:27.000000Z,42.448846687075665,41.76990944387219,19.783394354172447,20.050390609313386,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200229T094031_N0209_R036_T34TDM_20200229T110327.SAFE
L1C_T34TDM_A015606_20200302T093310,S2B_MSIL1C_20200302T093029_N0209_R136_T34TDM_20200302T113134,GS2B_20200302T093029_015606_N02.09,34TDM,2020-03-02T09:38:53.917000Z,826290359,57.3235,,2020-03-02T11:31:34.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200302T093029_N0209_R136_T34TDM_20200302T113134.SAFE
L1C_T34TDL_A015606_20200302T093310,S2B_MSIL1C_20200302T093029_N0209_R136_T34TDL_20200302T113134,GS2B_20200302T093029_015606_N02.09,34TDL,2020-03-02T09:39:08.392000Z,867800006,33.8431,,2020-03-02T11:31:34.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200302T093029_N0209_R136_T34TDL_20200302T113134.SAFE
L1C_T34TEK_A015606_20200302T093310,S2B_MSIL1C_20200302T093029_N0209_R136_T34TEK_20200302T113134,GS2B_20200302T093029_015606_N02.09,34TEK,2020-03-02T09:39:18.725000Z,482066209,35.3749,,2020-03-02T11:31:34.000000Z,40.6509465300432,39.66043105320038,20.99964480194382,21.894278280271028,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20200302T093029_N0209_R136_T34TEK_20200302T113134.SAFE
L1C_T34TDK_A015606_20200302T093310,S2B_MSIL1C_20200302T093029_N0209_R136_T34TDK_20200302T113134,GS2B_20200302T093029_015606_N02.09,34TDK,2020-03-02T09:39:22.698000Z,832131252,47.0069,,2020-03-02T11:31:34.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200302T093029_N0209_R136_T34TDK_20200302T113134.SAFE
L1C_T34TDL_A024543_20200304T092230,S2A_MSIL1C_20200304T092021_N0209_R093_T34TDL_20200304T110559,GS2A_20200304T092021_024543_N02.09,34TDL,2020-03-04T09:29:11.155000Z,122809995,99.7514,,2020-03-04T11:05:59.000000Z,41.55189330073271,40.562654735686614,20.791623095143134,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200304T092021_N0209_R093_T34TDL_20200304T110559.SAFE
L1C_T34TDK_A024543_20200304T092230,S2A_MSIL1C_20200304T092021_N0209_R093_T34TDK_20200304T110559,GS2A_20200304T092021_024543_N02.09,34TDK,2020-03-04T09:29:24.040000Z,284702084,91.6644,,2020-03-04T11:05:59.000000Z,40.650941272554185,39.66070023600732,20.517371420414445,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200304T092021_N0209_R093_T34TDK_20200304T110559.SAFE
L1C_T34TDM_A015649_20200305T094629,S2B_MSIL1C_20200305T094029_N0209_R036_T34TDM_20200305T114530,GS2B_20200305T094029_015649_N02.09,34TDM,2020-03-05T09:48:46.359000Z,67075515,34.9103,,2020-03-05T11:45:30.000000Z,42.448818478394706,41.77891450070326,19.78339462668537,20.047008040436033,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200305T094029_N0209_R036_T34TDM_20200305T114530.SAFE
L1C_T34TDM_A024586_20200307T093240,S2A_MSIL1C_20200307T093031_N0209_R136_T34TDM_20200307T105652,GS2A_20200307T093031_024586_N02.09,34TDM,2020-03-07T09:38:52.325000Z,674375873,95.5566,,2020-03-07T10:56:52.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200307T093031_N0209_R136_T34TDM_20200307T105652.SAFE
L1C_T34TDL_A024586_20200307T093240,S2A_MSIL1C_20200307T093031_N0209_R136_T34TDL_20200307T105652,GS2A_20200307T093031_024586_N02.09,34TDL,2020-03-07T09:39:06.811000Z,629285227,99.9549,,2020-03-07T10:56:52.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200307T093031_N0209_R136_T34TDL_20200307T105652.SAFE
L1C_T34TEK_A024586_20200307T093240,S2A_MSIL1C_20200307T093031_N0209_R136_T34TEK_20200307T105652,GS2A_20200307T093031_024586_N02.09,34TEK,2020-03-07T09:39:17.130000Z,458152581,57.1468,,2020-03-07T10:56:52.000000Z,40.6509465300432,39.660421027229255,20.99964480194382,21.898062705298468,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2A_MSIL1C_20200307T093031_N0209_R136_T34TEK_20200307T105652.SAFE
L1C_T34TDK_A024586_20200307T093240,S2A_MSIL1C_20200307T093031_N0209_R136_T34TDK_20200307T105652,GS2A_20200307T093031_024586_N02.09,34TDK,2020-03-07T09:39:21.110000Z,713677503,96.3007,,2020-03-07T10:56:52.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200307T093031_N0209_R136_T34TDK_20200307T105652.SAFE
L1C_T34TDL_A015706_20200309T092026,S2B_MSIL1C_20200309T092029_N0209_R093_T34TDL_20200309T112305,GS2B_20200309T092029_015706_N02.09,34TDL,2020-03-09T09:29:07.473000Z,37361938,99.9284,,2020-03-09T11:23:05.000000Z,41.551893010010936,41.08599622883258,20.959624377252215,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200309T092029_N0209_R093_T34TDL_20200309T112305.SAFE
L1C_T34TDL_A015706_20200309T092902,S2B_MSIL1C_20200309T092029_N0209_R093_T34TDL_20200309T115316,GS2B_20200309T092029_015706_N02.09,34TDL,2020-03-09T09:29:14.286000Z,94330344,94.1953,,2020-03-09T11:53:16.000000Z,41.27954429444502,40.56265473948648,20.79197578543771,21.116398139965604,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200309T092029_N0209_R093_T34TDL_20200309T115316.SAFE
L1C_T34TDK_A015706_20200309T092902,S2B_MSIL1C_20200309T092029_N0209_R093_T34TDK_20200309T115316,GS2B_20200309T092029_015706_N02.09,34TDK,2020-03-09T09:29:26.242000Z,305065879,71.6022,,2020-03-09T11:53:16.000000Z,40.650941272554185,39.66069922815148,20.517371420414445,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200309T092029_N0209_R093_T34TDK_20200309T115316.SAFE
L1C_T34TDM_A024629_20200310T094338,S2A_MSIL1C_20200310T094031_N0209_R036_T34TDM_20200310T101526,GS2A_20200310T094031_024629_N02.09,34TDM,2020-03-10T09:48:44.748000Z,78886679,18.8199,,2020-03-10T10:15:26.000000Z,42.44882047690367,41.77423187970594,19.783394354172447,20.047242946837542,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200310T094031_N0209_R036_T34TDM_20200310T101526.SAFE
L1C_T34TDM_A015749_20200312T093607,S2B_MSIL1C_20200312T093029_N0209_R136_T34TDM_20200312T115805,GS2B_20200312T093029_015749_N02.09,34TDM,2020-03-12T09:38:54.400000Z,878662199,0.022,,2020-03-12T11:58:05.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200312T093029_N0209_R136_T34TDM_20200312T115805.SAFE
L1C_T34TDL_A015749_20200312T093607,S2B_MSIL1C_20200312T093029_N0209_R136_T34TDL_20200312T115805,GS2B_20200312T093029_015749_N02.09,34TDL,2020-03-12T09:39:08.877000Z,857427635,0.0,,2020-03-12T11:58:05.000000Z,41.55192163888785,40.55679702954411,19.800430497299637,21.11691208794176,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2B_MSIL1C_20200312T093029_N0209_R136_T34TDL_20200312T115805.SAFE
L1C_T34TEK_A015749_20200312T093607,S2B_MSIL1C_20200312T093029_N0209_R136_T34TEK_20200312T115805,GS2B_20200312T093029_015749_N02.09,34TEK,2020-03-12T09:39:19.212000Z,502214943,0.0029,,2020-03-12T11:58:05.000000Z,40.6509465300432,39.66043937725031,20.99964480194382,21.89191310383046,gs://gcp-public-data-sentinel-2/tiles/34/T/EK/S2B_MSIL1C_20200312T093029_N0209_R136_T34TEK_20200312T115805.SAFE
L1C_T34TDK_A015749_20200312T093607,S2B_MSIL1C_20200312T093029_N0209_R136_T34TDK_20200312T115805,GS2B_20200312T093029_015749_N02.09,34TDK,2020-03-12T09:39:23.184000Z,857516608,0.0,,2020-03-12T11:58:05.000000Z,40.65093382342741,39.655842773435886,19.8167086885318,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2B_MSIL1C_20200312T093029_N0209_R136_T34TDK_20200312T115805.SAFE
L1C_T34TDL_A024686_20200314T092857,S2A_MSIL1C_20200314T092031_N0209_R093_T34TDL_20200314T112813,GS2A_20200314T092031_024686_N02.09,34TDL,2020-03-14T09:29:11.895000Z,121869685,97.975,,2020-03-14T11:28:13.000000Z,41.45220635023625,40.56264830874381,20.78843651800851,21.116718152164243,gs://gcp-public-data-sentinel-2/tiles/34/T/DL/S2A_MSIL1C_20200314T092031_N0209_R093_T34TDL_20200314T112813.SAFE
L1C_T34TDK_A024686_20200314T092857,S2A_MSIL1C_20200314T092031_N0209_R093_T34TDK_20200314T112813,GS2A_20200314T092031_024686_N02.09,34TDK,2020-03-14T09:29:24.564000Z,328650825,62.8183,,2020-03-14T11:28:13.000000Z,40.65094075579832,39.6606788500579,20.512479959169703,21.115325126128145,gs://gcp-public-data-sentinel-2/tiles/34/T/DK/S2A_MSIL1C_20200314T092031_N0209_R093_T34TDK_20200314T112813.SAFE
L1C_T34TDM_A015792_20200315T094720,S2B_MSIL1C_20200315T094029_N0209_R036_T34TDM_20200315T115831,GS2B_20200315T094029_015792_N02.09,34TDM,2020-03-15T09:48:46.641000Z,53130736,99.9854,,2020-03-15T11:58:31.000000Z,42.44878197916199,41.78539807028175,19.783394354172447,20.042655425349967,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2B_MSIL1C_20200315T094029_N0209_R036_T34TDM_20200315T115831.SAFE
L1C_T34TDM_A024729_20200317T093030,S2A_MSIL1C_20200317T093031_N0209_R136_T34TDM_20200317T110535,GS2A_20200317T093031_024729_N02.09,34TDM,2020-03-17T09:38:52.700000Z,885787263,10.4679,,2020-03-17T11:05:35.000000Z,42.45276788409956,41.45760533794017,19.78339462668537,21.118572913936227,gs://gcp-public-data-sentinel-2/tiles/34/T/DM/S2A_MSIL1C_20200317T093031_N0209_R136_T34TDM_20200317T110535.SAFE
